Date,Store,total_units,total_sales,hours_total,productivity_units,productivity_sales
2010-07-23,15,71,598553.43,9.42,7.537154989384288,63540.703821656054
2010-07-30,15,69,619224.0599999999,9.38,7.356076759061833,66015.35820895521
2010-08-06,15,68,639651.24,9.36,7.264957264957266,68338.8076923077
2010-08-13,15,69,622437.08,9.38,7.356076759061833,66357.89765458422
2010-08-20,15,67,637090.44,9.34,7.173447537473233,68210.96788008565
2010-08-27,15,68,649791.15,9.36,7.264957264957266,69422.13141025642
2010-09-03,15,70,638647.21,9.4,7.446808510638298,67941.19255319149
2010-09-10,15,68,641965.2,9.36,7.264957264957266,68586.02564102564
2010-09-17,15,67,583210.87,9.34,7.173447537473233,62442.27730192719
2010-09-24,15,69,548542.47,9.38,7.356076759061833,58480.00746268656
2010-10-01,15,69,566945.95,9.38,7.356076759061833,60441.99893390191
2010-10-08,15,69,591603.79,9.38,7.356076759061833,63070.76652452025
2010-10-15,15,68,577011.26,9.36,7.264957264957266,61646.50213675214
2010-10-22,15,70,600395.73,9.4,7.446808510638298,63871.88617021276
2010-10-29,15,69,598301.5,9.38,7.356076759061833,63784.80810234541
2010-11-05,15,69,612987.64,9.38,7.356076759061833,65350.49466950959
2010-11-12,15,69,619639.74,9.38,7.356076759061833,66059.6737739872
2010-11-19,15,67,608200.81,9.34,7.173447537473233,65117.859743040695
2010-11-26,15,68,1120018.92,9.36,7.264957264957266,119660.14102564103
2010-12-03,15,68,754134.95,9.36,7.264957264957266,80569.9732905983
2010-12-10,15,70,847294.04,9.4,7.446808510638298,90137.66382978724
2010-12-17,15,70,983825.15,9.4,7.446808510638298,104662.25
2010-12-24,15,70,1368318.17,9.4,7.446808510638298,145565.76276595742
2010-12-31,15,72,543754.17,9.44,7.627118644067797,57601.07733050848
2011-01-07,15,70,509640.77,9.4,7.446808510638298,54217.10319148936
2011-01-14,15,69,479424.2,9.38,7.356076759061833,51111.321961620466
2011-01-21,15,68,487311.03,9.36,7.264957264957266,52063.144230769234
2011-01-28,15,69,481119.6,9.38,7.356076759061833,51292.06823027718
2011-02-04,15,69,556550.85,9.38,7.356076759061833,59333.77931769722
2011-02-11,15,70,582864.35,9.4,7.446808510638298,62006.845744680846
2011-02-18,15,70,649993.5,9.4,7.446808510638298,69148.24468085106
2011-02-25,15,69,547564.09,9.38,7.356076759061833,58375.702558635385
2011-03-04,15,71,573374.49,9.42,7.537154989384288,60867.78025477707
2011-03-11,15,68,537035.28,9.36,7.264957264957266,57375.56410256411
2011-03-18,15,70,551553.99,9.4,7.446808510638298,58675.95638297872
2011-03-25,15,68,527389.28,9.36,7.264957264957266,56345.008547008554
2011-04-01,15,68,542556.05,9.36,7.264957264957266,57965.38995726497
2011-04-08,15,69,587370.8099999999,9.38,7.356076759061833,62619.48933901918
2011-04-15,15,68,607691.36,9.36,7.264957264957266,64924.2905982906
2011-04-22,15,69,655318.26,9.38,7.356076759061833,69863.3539445629
2011-04-29,15,69,560764.41,9.38,7.356076759061833,59782.98614072495
2011-05-06,15,69,630522.67,9.38,7.356076759061833,67219.90085287846
2011-05-13,15,69,630482.91,9.38,7.356076759061833,67215.66204690831
2011-05-20,15,70,593941.9,9.4,7.446808510638298,63185.3085106383
2011-05-27,15,68,636193.24,9.36,7.264957264957266,67969.36324786325
2011-06-03,15,71,695396.19,9.42,7.537154989384288,73821.25159235668
2011-06-10,15,69,642679.81,9.38,7.356076759061833,68515.97121535182
2011-06-17,15,68,639928.85,9.36,7.264957264957266,68368.46688034188
2011-06-24,15,69,656594.95,9.38,7.356076759061833,69999.46162046907
2011-07-01,15,68,674669.16,9.36,7.264957264957266,72080.03846153847
2011-07-08,15,70,635118.48,9.4,7.446808510638298,67565.79574468084
2011-07-15,15,69,624114.56,9.38,7.356076759061833,66536.73347547975
2011-07-22,15,68,607475.4400000001,9.36,7.264957264957266,64901.22222222223
2011-07-29,15,69,577511.02,9.38,7.356076759061833,61568.33901918976
2011-08-05,15,69,607961.21,9.38,7.356076759061833,64814.62793176971
2011-08-12,15,67,590836.37,9.34,7.173447537473233,63258.71199143469
2011-08-19,15,69,599488.98,9.38,7.356076759061833,63911.405117270784
2011-08-26,15,70,605413.17,9.4,7.446808510638298,64405.65638297873
2011-09-02,15,70,649159.6799999999,9.4,7.446808510638298,69059.5404255319
2011-09-09,15,70,607593.51,9.4,7.446808510638298,64637.607446808506
2011-09-16,15,69,545052.34,9.38,7.356076759061833,58107.92537313432
2011-09-23,15,72,545570.86,9.44,7.627118644067797,57793.523305084746
2011-09-30,15,69,521297.31,9.38,7.356076759061833,55575.40618336887
2011-10-07,15,70,579068.88,9.4,7.446808510638298,61603.07234042553
2011-10-14,15,68,537300.94,9.36,7.264957264957266,57403.94658119658
2011-10-21,15,69,603318.89,9.38,7.356076759061833,64319.71108742004
2011-10-28,15,69,589842.69,9.38,7.356076759061833,62883.015991471206
2011-11-04,15,70,615121.78,9.4,7.446808510638298,65438.48723404256
2011-11-11,15,72,618949.82,9.44,7.627118644067797,65566.71822033898
2011-11-18,15,71,597856.51,9.42,7.537154989384288,63466.72080679406
2011-11-25,15,71,1066478.1,9.42,7.537154989384288,113214.23566878981
2011-12-02,15,70,699028.66,9.4,7.446808510638298,74364.75106382978
2011-12-09,15,70,764565.55,9.4,7.446808510638298,81336.76063829787
2011-12-16,15,71,870415.49,9.42,7.537154989384288,92400.79511677282
2011-12-23,15,71,1182691.87,9.42,7.537154989384288,125551.15392781318
2011-12-30,15,71,603460.79,9.42,7.537154989384288,64061.6549893843
2012-01-06,15,69,516087.65,9.38,7.356076759061833,55020.0053304904
2012-01-13,15,69,454183.42,9.38,7.356076759061833,48420.407249466945
2012-01-20,15,69,492721.85,9.38,7.356076759061833,52528.98187633262
2012-01-27,15,70,466045.63,9.4,7.446808510638298,49579.32234042553
2012-02-03,15,70,523831.64,9.4,7.446808510638298,55726.77021276596
2012-02-10,15,70,628218.22,9.4,7.446808510638298,66831.72553191488
2012-02-17,15,70,598502.83,9.4,7.446808510638298,63670.513829787225
2012-02-24,15,71,561137.06,9.42,7.537154989384288,59568.69002123143
2012-03-02,15,71,541292.64,9.42,7.537154989384288,57462.06369426752
2012-03-09,15,70,545120.67,9.4,7.446808510638298,57991.56063829787
2012-03-16,15,70,570611.23,9.4,7.446808510638298,60703.322340425526
2012-03-23,15,69,565481.88,9.38,7.356076759061833,60285.91471215351
2012-03-30,15,69,557547.25,9.38,7.356076759061833,59440.0053304904
2012-04-06,15,71,659950.36,9.42,7.537154989384288,70058.4246284501
2012-04-13,15,70,558585.13,9.4,7.446808510638298,59423.95
2012-04-20,15,69,534780.57,9.38,7.356076759061833,57012.85394456289
2012-04-27,15,69,527402.62,9.38,7.356076759061833,56226.292110874194
2012-05-04,15,70,577868.38,9.4,7.446808510638298,61475.359574468086
2012-05-11,15,69,579539.95,9.38,7.356076759061833,61784.64285714285
2012-05-18,15,70,600050.98,9.4,7.446808510638298,63835.21063829787
2012-05-25,15,69,693780.42,9.38,7.356076759061833,73963.7974413646
2012-06-01,15,69,663971.26,9.38,7.356076759061833,70785.84861407249
2012-06-08,15,68,611390.67,9.36,7.264957264957266,65319.51602564103
2012-06-15,15,68,636737.65,9.36,7.264957264957266,68027.52670940172
2012-06-22,15,69,687085.6,9.38,7.356076759061833,73250.06396588485
2012-06-29,15,69,624099.48,9.38,7.356076759061833,66535.12579957355
2012-07-06,15,68,678024.75,9.36,7.264957264957266,72438.54166666667
2012-07-13,15,67,591335.5,9.34,7.173447537473233,63312.15203426124
2012-07-20,15,69,592369.22,9.38,7.356076759061833,63152.36886993603
2012-07-27,15,68,571190.83,9.36,7.264957264957266,61024.66132478632
2012-08-03,15,69,590739.62,9.38,7.356076759061833,62978.63752665245
2012-08-10,15,67,590453.63,9.34,7.173447537473233,63217.733404710925
2012-08-17,15,68,579738.2,9.36,7.264957264957266,61937.84188034188
2012-08-24,15,69,606210.77,9.38,7.356076759061833,64628.01385927505
2012-08-31,15,69,610185.32,9.38,7.356076759061833,65051.73987206822
2012-09-07,15,70,587259.8200000001,9.4,7.446808510638298,62474.448936170214
2012-09-14,15,68,527509.76,9.36,7.264957264957266,56357.88034188034
2012-09-21,15,69,533161.64,9.38,7.356076759061833,56840.26012793177
2012-09-28,15,68,553901.97,9.36,7.264957264957266,59177.5608974359
2012-10-05,15,70,573498.64,9.4,7.446808510638298,61010.493617021275
2012-10-12,15,70,551799.63,9.4,7.446808510638298,58702.08829787234
2012-10-19,15,70,555652.77,9.4,7.446808510638298,59111.99680851064
2012-10-26,15,69,558473.6,9.38,7.356076759061833,59538.763326226006
2010-02-05,16,65,477409.3,9.3,6.989247311827956,51334.33333333333
2010-02-12,16,66,472044.28,9.32,7.081545064377682,50648.52789699571
2010-02-19,16,64,469868.7,9.28,6.8965517241379315,50632.403017241384
2010-02-26,16,64,443242.17,9.28,6.8965517241379315,47763.16487068966
2010-03-05,16,63,444181.85,9.26,6.8034557235421165,47967.80237580994
2010-03-12,16,64,445393.74,9.28,6.8965517241379315,47995.0150862069
2010-03-19,16,64,504307.35,9.28,6.8965517241379315,54343.464439655174
2010-03-26,16,65,483177.2,9.3,6.989247311827956,51954.537634408596
2010-04-02,16,64,490503.69,9.28,6.8965517241379315,52856.00107758621
2010-04-09,16,66,424083.99,9.32,7.081545064377682,45502.574034334764
2010-04-16,16,65,436312.41,9.3,6.989247311827956,46915.3129032258
2010-04-23,16,63,370230.94,9.26,6.8034557235421165,39981.742980561554
2010-04-30,16,65,383550.93,9.3,6.989247311827956,41242.03548387096
2010-05-07,16,64,403217.22,9.28,6.8965517241379315,43450.13146551724
2010-05-14,16,63,401770.9,9.26,6.8034557235421165,43387.78617710584
2010-05-21,16,65,435300.51,9.3,6.989247311827956,46806.5064516129
2010-05-28,16,63,479430.0,9.26,6.8034557235421165,51774.29805615551
2010-06-04,16,64,516295.81,9.28,6.8965517241379315,55635.32435344828
2010-06-11,16,64,535587.31,9.28,6.8965517241379315,57714.14978448277
2010-06-18,16,63,540149.85,9.26,6.8034557235421165,58331.517278617706
2010-06-25,16,64,546554.96,9.28,6.8965517241379315,58896.00862068965
2010-07-02,16,64,610641.42,9.28,6.8965517241379315,65801.87715517242
2010-07-09,16,64,614253.33,9.28,6.8965517241379315,66191.09159482758
2010-07-16,16,64,586583.69,9.28,6.8965517241379315,63209.449353448275
2010-07-23,16,64,588344.18,9.28,6.8965517241379315,63399.15732758622
2010-07-30,16,64,562633.67,9.28,6.8965517241379315,60628.62823275863
2010-08-06,16,64,586936.45,9.28,6.8965517241379315,63247.46228448276
2010-08-13,16,64,543757.97,9.28,6.8965517241379315,58594.6088362069
2010-08-20,16,63,521516.96,9.26,6.8034557235421165,56319.32613390929
2010-08-27,16,62,581010.52,9.24,6.7099567099567095,62879.92640692641
2010-09-03,16,66,542087.89,9.32,7.081545064377682,58163.93669527897
2010-09-10,16,65,537518.57,9.3,6.989247311827956,57797.69569892472
2010-09-17,16,65,522049.52,9.3,6.989247311827956,56134.35698924731
2010-09-24,16,65,511330.32,9.3,6.989247311827956,54981.754838709676
2010-10-01,16,64,463977.54,9.28,6.8965517241379315,49997.57974137931
2010-10-08,16,64,442894.2,9.28,6.8965517241379315,47725.66810344828
2010-10-15,16,66,452169.28,9.32,7.081545064377682,48516.01716738198
2010-10-22,16,66,541216.92,9.32,7.081545064377682,58070.48497854078
2010-10-29,16,65,495022.51,9.3,6.989247311827956,53228.226881720424
2010-11-05,16,64,446905.02,9.28,6.8965517241379315,48157.86853448276
2010-11-12,16,63,453632.76,9.26,6.8034557235421165,48988.41900647948
2010-11-19,16,65,458634.68,9.3,6.989247311827956,49315.55698924731
2010-11-26,16,67,651837.77,9.34,7.173447537473233,69789.91113490364
2010-12-03,16,68,512260.59,9.36,7.264957264957266,54728.695512820515
2010-12-10,16,65,570103.64,9.3,6.989247311827956,61301.46666666666
2010-12-17,16,65,648652.01,9.3,6.989247311827956,69747.52795698924
2010-12-24,16,65,1004730.69,9.3,6.989247311827956,108035.55806451611
2010-12-31,16,65,575317.38,9.3,6.989247311827956,61862.08387096774
2011-01-07,16,65,573545.96,9.3,6.989247311827956,61671.60860215053
2011-01-14,16,65,470365.59,9.3,6.989247311827956,50576.94516129032
2011-01-21,16,65,462888.13,9.3,6.989247311827956,49772.91720430107
2011-01-28,16,63,448391.99,9.26,6.8034557235421165,48422.46112311015
2011-02-04,16,64,479263.15,9.28,6.8965517241379315,51644.73599137932
2011-02-11,16,67,466806.89,9.34,7.173447537473233,49979.324411134905
2011-02-18,16,66,491179.79,9.32,7.081545064377682,52701.69420600858
2011-02-25,16,66,475201.64,9.32,7.081545064377682,50987.30042918455
2011-03-04,16,66,484829.07,9.32,7.081545064377682,52020.28648068669
2011-03-11,16,66,457504.35,9.32,7.081545064377682,49088.44957081545
2011-03-18,16,66,497373.49,9.32,7.081545064377682,53366.25429184549
2011-03-25,16,64,465279.68,9.28,6.8965517241379315,50137.89655172414
2011-04-01,16,64,459756.11,9.28,6.8965517241379315,49542.684267241384
2011-04-08,16,64,439276.5,9.28,6.8965517241379315,47335.82974137931
2011-04-15,16,64,427855.24,9.28,6.8965517241379315,46105.090517241384
2011-04-22,16,65,368600.0,9.3,6.989247311827956,39634.408602150535
2011-04-29,16,64,378100.31,9.28,6.8965517241379315,40743.567887931036
2011-05-06,16,64,423805.22,9.28,6.8965517241379315,45668.66594827586
2011-05-13,16,65,410406.95,9.3,6.989247311827956,44129.77956989247
2011-05-20,16,64,435397.19,9.28,6.8965517241379315,46917.800646551725
2011-05-27,16,63,444718.68,9.26,6.8034557235421165,48025.77537796976
2011-06-03,16,63,531080.31,9.26,6.8034557235421165,57352.08531317495
2011-06-10,16,65,600952.06,9.3,6.989247311827956,64618.50107526882
2011-06-17,16,65,581546.23,9.3,6.989247311827956,62531.85268817204
2011-06-24,16,64,569105.03,9.28,6.8965517241379315,61325.97306034483
2011-07-01,16,65,608737.56,9.3,6.989247311827956,65455.651612903224
2011-07-08,16,64,634634.66,9.28,6.8965517241379315,68387.35560344829
2011-07-15,16,66,586841.77,9.32,7.081545064377682,62965.85515021459
2011-07-22,16,66,581758.22,9.32,7.081545064377682,62420.40987124463
2011-07-29,16,64,582381.95,9.28,6.8965517241379315,62756.675646551725
2011-08-05,16,64,592981.33,9.28,6.8965517241379315,63898.85021551724
2011-08-12,16,64,563884.47,9.28,6.8965517241379315,60763.41271551724
2011-08-19,16,63,554630.42,9.26,6.8034557235421165,59895.29373650109
2011-08-26,16,65,557312.01,9.3,6.989247311827956,59926.022580645156
2011-09-02,16,66,580805.3300000001,9.32,7.081545064377682,62318.16845493563
2011-09-09,16,67,574622.56,9.34,7.173447537473233,61522.75802997859
2011-09-16,16,65,539081.09,9.3,6.989247311827956,57965.70860215053
2011-09-23,16,64,504856.97,9.28,6.8965517241379315,54402.69073275862
2011-09-30,16,67,450075.31,9.34,7.173447537473233,48187.93468950749
2011-10-07,16,68,482926.93,9.36,7.264957264957266,51594.757478632484
2011-10-14,16,71,498241.06,9.42,7.537154989384288,52891.83227176221
2011-10-21,16,67,560104.16,9.34,7.173447537473233,59968.32548179872
2011-10-28,16,66,505918.21,9.32,7.081545064377682,54283.06974248927
2011-11-04,16,68,511059.95,9.36,7.264957264957266,54600.422008547015
2011-11-11,16,67,513181.31,9.34,7.173447537473233,54944.46573875803
2011-11-18,16,67,480353.64,9.34,7.173447537473233,51429.72591006424
2011-11-25,16,71,712422.4,9.42,7.537154989384288,75628.70488322718
2011-12-02,16,68,530492.84,9.36,7.264957264957266,56676.58547008547
2011-12-09,16,68,574798.86,9.36,7.264957264957266,61410.13461538462
2011-12-16,16,70,679481.9,9.4,7.446808510638298,72285.3085106383
2011-12-23,16,69,950691.96,9.38,7.356076759061833,101353.08742004263
2011-12-30,16,69,665861.06,9.38,7.356076759061833,70987.3198294243
2012-01-06,16,67,564538.0700000001,9.34,7.173447537473233,60443.04817987153
2012-01-13,16,67,508520.09,9.34,7.173447537473233,54445.40578158459
2012-01-20,16,66,474389.75,9.32,7.081545064377682,50900.18776824034
2012-01-27,16,67,453979.19,9.34,7.173447537473233,48605.90899357602
2012-02-03,16,68,475905.1,9.36,7.264957264957266,50844.56196581197
2012-02-10,16,68,473766.97,9.36,7.264957264957266,50616.12927350427
2012-02-17,16,67,494069.49,9.34,7.173447537473233,52898.23233404711
2012-02-24,16,67,495720.3,9.34,7.173447537473233,53074.978586723766
2012-03-02,16,68,464189.09,9.36,7.264957264957266,49592.8514957265
2012-03-09,16,68,495951.66,9.36,7.264957264957266,52986.28846153846
2012-03-16,16,68,520850.71,9.36,7.264957264957266,55646.44337606838
2012-03-23,16,70,493503.89,9.4,7.446808510638298,52500.413829787234
2012-03-30,16,68,485095.41,9.36,7.264957264957266,51826.432692307695
2012-04-06,16,69,502662.07,9.38,7.356076759061833,53588.706823027715
2012-04-13,16,70,450756.71,9.4,7.446808510638298,47952.8414893617
2012-04-20,16,69,436221.26,9.38,7.356076759061833,46505.46481876332
2012-04-27,16,70,398445.15,9.4,7.446808510638298,42387.78191489362
2012-05-04,16,69,426959.62,9.38,7.356076759061833,45518.08315565032
2012-05-11,16,68,479855.0,9.36,7.264957264957266,51266.559829059835
2012-05-18,16,68,493506.47,9.36,7.264957264957266,52725.05021367521
2012-05-25,16,69,518045.09,9.38,7.356076759061833,55228.687633262256
2012-06-01,16,71,532311.9299999999,9.42,7.537154989384288,56508.697452229295
2012-06-08,16,68,603618.89,9.36,7.264957264957266,64489.197649572656
2012-06-15,16,67,570045.79,9.34,7.173447537473233,61032.7398286938
2012-06-22,16,69,581745.72,9.38,7.356076759061833,62019.79957356076
2012-06-29,16,66,570162.28,9.32,7.081545064377682,61176.210300429186
2012-07-06,16,72,641763.53,9.44,7.627118644067797,67983.4247881356
2012-07-13,16,68,569005.0599999999,9.36,7.264957264957266,60791.13888888888
2012-07-20,16,69,565297.54,9.38,7.356076759061833,60266.26226012793
2012-07-27,16,66,539337.87,9.32,7.081545064377682,57868.870171673814
2012-08-03,16,69,584000.71,9.38,7.356076759061833,62260.20362473347
2012-08-10,16,67,554036.84,9.34,7.173447537473233,59318.71948608137
2012-08-17,16,65,521896.6,9.3,6.989247311827956,56117.91397849462
2012-08-24,16,68,551152.15,9.36,7.264957264957266,58883.77670940172
2012-08-31,16,67,551837.3099999999,9.34,7.173447537473233,59083.223768736614
2012-09-07,16,68,537138.58,9.36,7.264957264957266,57386.60042735043
2012-09-14,16,69,526525.16,9.38,7.356076759061833,56132.746268656716
2012-09-21,16,68,509942.56,9.36,7.264957264957266,54481.04273504274
2012-09-28,16,69,469607.73,9.38,7.356076759061833,50064.78997867803
2012-10-05,16,67,471281.68,9.34,7.173447537473233,50458.42398286938
2012-10-12,16,70,491817.19,9.4,7.446808510638298,52320.97765957447
2012-10-19,16,69,577198.97,9.38,7.356076759061833,61535.07142857142
2012-10-26,16,70,475770.14,9.4,7.446808510638298,50613.84468085106
2010-02-05,17,70,789036.02,9.4,7.446808510638298,83940.00212765958
2010-02-12,17,70,841951.91,9.4,7.446808510638298,89569.35212765957
2010-02-19,17,71,800714.0,9.42,7.537154989384288,85001.48619957537
2010-02-26,17,69,749549.55,9.38,7.356076759061833,79909.33368869936
2010-03-05,17,67,783300.05,9.34,7.173447537473233,83865.1017130621
2010-03-12,17,70,763961.82,9.4,7.446808510638298,81272.53404255318
2010-03-19,17,70,752034.52,9.4,7.446808510638298,80003.67234042553
2010-03-26,17,69,793097.64,9.38,7.356076759061833,84551.98720682302
2010-04-02,17,70,848521.17,9.4,7.446808510638298,90268.20957446808
2010-04-09,17,69,770228.02,9.38,7.356076759061833,82113.86140724947
2010-04-16,17,68,757738.76,9.36,7.264957264957266,80954.99572649573
2010-04-23,17,69,977790.83,9.38,7.356076759061833,104242.09275053303
2010-04-30,17,65,807798.73,9.3,6.989247311827956,86860.07849462365
2010-05-07,17,66,843848.65,9.32,7.081545064377682,90541.70064377683
